intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-12-06T20:00:00Z,2021-12-06T21:00:00Z,2021-12-06,13,IRONMTN_2_N001,LMP,24.71392,20:00:00,21
2021-12-06T23:00:00Z,2021-12-07T00:00:00Z,2021-12-06,16,IRONMTN_2_N001,LMP,45.79774,23:00:00,24
2021-12-06T17:00:00Z,2021-12-06T18:00:00Z,2021-12-06,10,IRONMTN_2_N001,LMP,35.19428,17:00:00,18
2021-12-06T22:00:00Z,2021-12-06T23:00:00Z,2021-12-06,15,IRONMTN_2_N001,LMP,33.35612,22:00:00,23
2021-12-06T15:00:00Z,2021-12-06T16:00:00Z,2021-12-06,8,IRONMTN_2_N001,LMP,62.48658,15:00:00,16
2021-12-06T13:00:00Z,2021-12-06T14:00:00Z,2021-12-06,6,IRONMTN_2_N001,LMP,50.9853,13:00:00,14
2021-12-07T22:00:00Z,2021-12-07T23:00:00Z,2021-12-07,15,IRONMTN_2_N001,LMP,44.35862,22:00:00,23
2021-12-08T01:00:00Z,2021-12-08T02:00:00Z,2021-12-07,18,IRONMTN_2_N001,LMP,93.52824,01:00:00,2
2021-12-08T03:00:00Z,2021-12-08T04:00:00Z,2021-12-07,20,IRONMTN_2_N001,LMP,74.312970000000007,03:00:00,4
2021-12-07T15:00:00Z,2021-12-07T16:00:00Z,2021-12-07,8,IRONMTN_2_N001,LMP,68.50551,15:00:00,16
2021-12-07T16:00:00Z,2021-12-07T17:00:00Z,2021-12-07,9,IRONMTN_2_N001,LMP,58.66451,16:00:00,17
2021-12-07T19:00:00Z,2021-12-07T20:00:00Z,2021-12-07,12,IRONMTN_2_N001,LMP,41.81767,19:00:00,20
2021-12-07T18:00:00Z,2021-12-07T19:00:00Z,2021-12-07,11,IRONMTN_2_N001,LMP,46.75508,18:00:00,19
2021-12-07T12:00:00Z,2021-12-07T13:00:00Z,2021-12-07,5,IRONMTN_2_N001,LMP,42.44833,12:00:00,13
2021-12-07T17:00:00Z,2021-12-07T18:00:00Z,2021-12-07,10,IRONMTN_2_N001,LMP,50.78797,17:00:00,18
2021-12-07T09:00:00Z,2021-12-07T10:00:00Z,2021-12-07,2,IRONMTN_2_N001,LMP,40.71113,09:00:00,10
2021-12-08T07:00:00Z,2021-12-08T08:00:00Z,2021-12-07,24,IRONMTN_2_N001,LMP,47.84221,07:00:00,8
2021-12-07T21:00:00Z,2021-12-07T22:00:00Z,2021-12-07,14,IRONMTN_2_N001,LMP,38.89837,21:00:00,22
2021-12-08T06:00:00Z,2021-12-08T07:00:00Z,2021-12-07,23,IRONMTN_2_N001,LMP,53.40721,06:00:00,7
2021-12-07T20:00:00Z,2021-12-07T21:00:00Z,2021-12-07,13,IRONMTN_2_N001,LMP,38.82073,20:00:00,21
2021-12-07T23:00:00Z,2021-12-08T00:00:00Z,2021-12-07,16,IRONMTN_2_N001,LMP,56.7035,23:00:00,24
2021-12-07T08:00:00Z,2021-12-07T09:00:00Z,2021-12-07,1,IRONMTN_2_N001,LMP,41.94745,08:00:00,9
2021-12-07T10:00:00Z,2021-12-07T11:00:00Z,2021-12-07,3,IRONMTN_2_N001,LMP,38.97632,10:00:00,11
