intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-04-09T02:00:00Z,2021-04-09T03:00:00Z,2021-04-08,20,IRONMTN_2_N001,LMP,57.66233
2021-04-09T03:00:00Z,2021-04-09T04:00:00Z,2021-04-08,21,IRONMTN_2_N001,LMP,51.08578
2021-04-08T08:00:00Z,2021-04-08T09:00:00Z,2021-04-08,2,IRONMTN_2_N001,LMP,32.16131
2021-04-08T09:00:00Z,2021-04-08T10:00:00Z,2021-04-08,3,IRONMTN_2_N001,LMP,31.20078
2021-04-08T12:00:00Z,2021-04-08T13:00:00Z,2021-04-08,6,IRONMTN_2_N001,LMP,40.80365
2021-04-10T05:00:00Z,2021-04-10T06:00:00Z,2021-04-09,23,IRONMTN_2_N001,LMP,38.12555
2021-04-09T11:00:00Z,2021-04-09T12:00:00Z,2021-04-09,5,IRONMTN_2_N001,LMP,31.15126
2021-04-10T02:00:00Z,2021-04-10T03:00:00Z,2021-04-09,20,IRONMTN_2_N001,LMP,55.49963
2021-04-09T20:00:00Z,2021-04-09T21:00:00Z,2021-04-09,14,IRONMTN_2_N001,LMP,8.22003
2021-04-09T18:00:00Z,2021-04-09T19:00:00Z,2021-04-09,12,IRONMTN_2_N001,LMP,11.50942
2021-04-09T15:00:00Z,2021-04-09T16:00:00Z,2021-04-09,9,IRONMTN_2_N001,LMP,21.41348
2021-04-10T04:00:00Z,2021-04-10T05:00:00Z,2021-04-09,22,IRONMTN_2_N001,LMP,41.75424
2021-04-10T03:00:00Z,2021-04-10T04:00:00Z,2021-04-09,21,IRONMTN_2_N001,LMP,49.34841
2021-04-09T12:00:00Z,2021-04-09T13:00:00Z,2021-04-09,6,IRONMTN_2_N001,LMP,38.00221
2021-04-09T16:00:00Z,2021-04-09T17:00:00Z,2021-04-09,10,IRONMTN_2_N001,LMP,15.75723
2021-04-09T09:00:00Z,2021-04-09T10:00:00Z,2021-04-09,3,IRONMTN_2_N001,LMP,28.49908
2021-04-09T19:00:00Z,2021-04-09T20:00:00Z,2021-04-09,13,IRONMTN_2_N001,LMP,10.80556
2021-04-10T00:00:00Z,2021-04-10T01:00:00Z,2021-04-09,18,IRONMTN_2_N001,LMP,27.37086
2021-04-09T10:00:00Z,2021-04-09T11:00:00Z,2021-04-09,4,IRONMTN_2_N001,LMP,28.33162
2021-04-09T08:00:00Z,2021-04-09T09:00:00Z,2021-04-09,2,IRONMTN_2_N001,LMP,28.97986
2021-04-09T23:00:00Z,2021-04-10T00:00:00Z,2021-04-09,17,IRONMTN_2_N001,LMP,10.17579
2021-04-09T14:00:00Z,2021-04-09T15:00:00Z,2021-04-09,8,IRONMTN_2_N001,LMP,35.78084
2021-04-09T22:00:00Z,2021-04-09T23:00:00Z,2021-04-09,16,IRONMTN_2_N001,LMP,11.41025
2021-04-09T21:00:00Z,2021-04-09T22:00:00Z,2021-04-09,15,IRONMTN_2_N001,LMP,10.4307
2021-04-10T01:00:00Z,2021-04-10T02:00:00Z,2021-04-09,19,IRONMTN_2_N001,LMP,41.76822
2021-04-09T07:00:00Z,2021-04-09T08:00:00Z,2021-04-09,1,IRONMTN_2_N001,LMP,33.23241
2021-04-10T06:00:00Z,2021-04-10T07:00:00Z,2021-04-09,24,IRONMTN_2_N001,LMP,35.18903
2021-04-09T13:00:00Z,2021-04-09T14:00:00Z,2021-04-09,7,IRONMTN_2_N001,LMP,42.41598
2021-04-09T17:00:00Z,2021-04-09T18:00:00Z,2021-04-09,11,IRONMTN_2_N001,LMP,10.57555
2021-04-11T05:00:00Z,2021-04-11T06:00:00Z,2021-04-10,23,IRONMTN_2_N001,LMP,39.60633
2021-04-11T01:00:00Z,2021-04-11T02:00:00Z,2021-04-10,19,IRONMTN_2_N001,LMP,44.48219
2021-04-10T15:00:00Z,2021-04-10T16:00:00Z,2021-04-10,9,IRONMTN_2_N001,LMP,7.52603
2021-04-10T09:00:00Z,2021-04-10T10:00:00Z,2021-04-10,3,IRONMTN_2_N001,LMP,30.85103
2021-04-10T19:00:00Z,2021-04-10T20:00:00Z,2021-04-10,13,IRONMTN_2_N001,LMP,0.97822
2021-04-10T23:00:00Z,2021-04-11T00:00:00Z,2021-04-10,17,IRONMTN_2_N001,LMP,7.02581
2021-04-10T21:00:00Z,2021-04-10T22:00:00Z,2021-04-10,15,IRONMTN_2_N001,LMP,1.34313
2021-04-10T16:00:00Z,2021-04-10T17:00:00Z,2021-04-10,10,IRONMTN_2_N001,LMP,-0.10956
2021-04-10T12:00:00Z,2021-04-10T13:00:00Z,2021-04-10,6,IRONMTN_2_N001,LMP,36.7033
2021-04-10T17:00:00Z,2021-04-10T18:00:00Z,2021-04-10,11,IRONMTN_2_N001,LMP,0.25378
2021-04-11T03:00:00Z,2021-04-11T04:00:00Z,2021-04-10,21,IRONMTN_2_N001,LMP,47.69658
2021-04-10T10:00:00Z,2021-04-10T11:00:00Z,2021-04-10,4,IRONMTN_2_N001,LMP,32.46671
2021-04-10T22:00:00Z,2021-04-10T23:00:00Z,2021-04-10,16,IRONMTN_2_N001,LMP,3.39738
