intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-03T10:00:00Z,2021-01-03T11:00:00Z,2021-01-03,3,IRONMTN_2_N001,LMP,29.00652,10:00:00,11
2021-01-04T04:00:00Z,2021-01-04T05:00:00Z,2021-01-03,21,IRONMTN_2_N001,LMP,41.61905,04:00:00,5
2021-01-04T07:00:00Z,2021-01-04T08:00:00Z,2021-01-03,24,IRONMTN_2_N001,LMP,33.53524,07:00:00,8
2021-01-03T14:00:00Z,2021-01-03T15:00:00Z,2021-01-03,7,IRONMTN_2_N001,LMP,36.73839,14:00:00,15
2021-01-03T20:00:00Z,2021-01-03T21:00:00Z,2021-01-03,13,IRONMTN_2_N001,LMP,2.68099,20:00:00,21
2021-01-03T11:00:00Z,2021-01-03T12:00:00Z,2021-01-03,4,IRONMTN_2_N001,LMP,28.73452,11:00:00,12
2021-01-03T16:00:00Z,2021-01-03T17:00:00Z,2021-01-03,9,IRONMTN_2_N001,LMP,25.7358,16:00:00,17
2021-01-03T18:00:00Z,2021-01-03T19:00:00Z,2021-01-03,11,IRONMTN_2_N001,LMP,3.00983,18:00:00,19
2021-01-04T05:00:00Z,2021-01-04T06:00:00Z,2021-01-03,22,IRONMTN_2_N001,LMP,38.45293,05:00:00,6
2021-01-04T06:00:00Z,2021-01-04T07:00:00Z,2021-01-03,23,IRONMTN_2_N001,LMP,36.27905,06:00:00,7
2021-01-03T22:00:00Z,2021-01-03T23:00:00Z,2021-01-03,15,IRONMTN_2_N001,LMP,6.24444,22:00:00,23
2021-01-03T23:00:00Z,2021-01-04T00:00:00Z,2021-01-03,16,IRONMTN_2_N001,LMP,28.9911,23:00:00,24
2021-01-04T01:00:00Z,2021-01-04T02:00:00Z,2021-01-03,18,IRONMTN_2_N001,LMP,58.06079,01:00:00,2
2021-01-03T08:00:00Z,2021-01-03T09:00:00Z,2021-01-03,1,IRONMTN_2_N001,LMP,29.19558,08:00:00,9
2021-01-04T10:00:00Z,2021-01-04T11:00:00Z,2021-01-04,3,IRONMTN_2_N001,LMP,28.63928,10:00:00,11
2021-01-05T03:00:00Z,2021-01-05T04:00:00Z,2021-01-04,20,IRONMTN_2_N001,LMP,37.84914,03:00:00,4
2021-01-05T01:00:00Z,2021-01-05T02:00:00Z,2021-01-04,18,IRONMTN_2_N001,LMP,54.50551,01:00:00,2
2021-01-04T09:00:00Z,2021-01-04T10:00:00Z,2021-01-04,2,IRONMTN_2_N001,LMP,29.05584,09:00:00,10
2021-01-05T06:00:00Z,2021-01-05T07:00:00Z,2021-01-04,23,IRONMTN_2_N001,LMP,34.20234,06:00:00,7
2021-01-04T20:00:00Z,2021-01-04T21:00:00Z,2021-01-04,13,IRONMTN_2_N001,LMP,1.83763,20:00:00,21
2021-01-04T08:00:00Z,2021-01-04T09:00:00Z,2021-01-04,1,IRONMTN_2_N001,LMP,29.23184,08:00:00,9
2021-01-04T17:00:00Z,2021-01-04T18:00:00Z,2021-01-04,10,IRONMTN_2_N001,LMP,5.78239,17:00:00,18
2021-01-05T07:00:00Z,2021-01-05T08:00:00Z,2021-01-04,24,IRONMTN_2_N001,LMP,32.25315,07:00:00,8
2021-01-05T04:00:00Z,2021-01-05T05:00:00Z,2021-01-04,21,IRONMTN_2_N001,LMP,41.39232,04:00:00,5
2021-01-04T15:00:00Z,2021-01-04T16:00:00Z,2021-01-04,8,IRONMTN_2_N001,LMP,42.83827,15:00:00,16
