intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,2021-08-07,18,IRONMTN_2_N001,LMP,51.43644
2021-08-08T02:00:00Z,2021-08-08T03:00:00Z,2021-08-07,20,IRONMTN_2_N001,LMP,74.81064
2021-08-08T06:00:00Z,2021-08-08T07:00:00Z,2021-08-07,24,IRONMTN_2_N001,LMP,45.36034
2021-08-07T20:00:00Z,2021-08-07T21:00:00Z,2021-08-07,14,IRONMTN_2_N001,LMP,40.5699
2021-08-07T11:00:00Z,2021-08-07T12:00:00Z,2021-08-07,5,IRONMTN_2_N001,LMP,44.96815
2021-08-07T13:00:00Z,2021-08-07T14:00:00Z,2021-08-07,7,IRONMTN_2_N001,LMP,42.37476
2021-08-07T09:00:00Z,2021-08-07T10:00:00Z,2021-08-07,3,IRONMTN_2_N001,LMP,42.88444
2021-08-08T15:00:00Z,2021-08-08T16:00:00Z,2021-08-08,9,IRONMTN_2_N001,LMP,25.87855
2021-08-08T16:00:00Z,2021-08-08T17:00:00Z,2021-08-08,10,IRONMTN_2_N001,LMP,25.50239
2021-08-08T22:00:00Z,2021-08-08T23:00:00Z,2021-08-08,16,IRONMTN_2_N001,LMP,42.81602
2021-08-09T04:00:00Z,2021-08-09T05:00:00Z,2021-08-08,22,IRONMTN_2_N001,LMP,58.15908
2021-08-08T23:00:00Z,2021-08-09T00:00:00Z,2021-08-08,17,IRONMTN_2_N001,LMP,42.86764
2021-08-09T03:00:00Z,2021-08-09T04:00:00Z,2021-08-08,21,IRONMTN_2_N001,LMP,64.8068
2021-08-08T11:00:00Z,2021-08-08T12:00:00Z,2021-08-08,5,IRONMTN_2_N001,LMP,44.26682
2021-08-08T18:00:00Z,2021-08-08T19:00:00Z,2021-08-08,12,IRONMTN_2_N001,LMP,31.0528
2021-08-08T21:00:00Z,2021-08-08T22:00:00Z,2021-08-08,15,IRONMTN_2_N001,LMP,41.20971
2021-08-09T01:00:00Z,2021-08-09T02:00:00Z,2021-08-08,19,IRONMTN_2_N001,LMP,59.65212
